F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
5.8,8.7,-49.6,USA,-361.5,358.83,45.07,231.86,3,4,8.74,Very low,-29976.71,-12.39,-35.73,2169.2,2093.316235
3.02,17.42,-230.62,USA,7.26,459.99,6.45,-31.63,6,4,15.58,Medium,-7914.26,-22.35,-36.18,1588.66,2421.536753
5.52,3.36,-258.94,Rest,-233.01,743.76,0,144.4,5,5,6.56,Very high,-13105.92,-1.11,-43.11,870.04,251.1876852
4.24,3.96,-161.56,USA,-227.79,397.23,0.45,335.13,7,6,8.6,Low,-21347.32,-3.36,-34.2,1570.8,1094.685928
7.32,8.76,-81,UK,-293.94,561.33,0.03,87.22,2,2,1.8,Low,-4465.97,-7.2,-32.73,1315.6,2124.489108
5.1,8.94,-125.22,Rest,-164.31,724.65,0.24,172.57,4,1,2.14,High,-15171.83,-9.99,-29.34,1486.86,805.9842046
10.36,16.22,-249.4,UK,-247.44,628.62,0.03,-1.1,7,5,2.62,Low,-11163.78,-15.27,-2.28,354.96,758.2697082
0.42,7.64,-194.38,UK,-338.28,366.78,0.03,294.15,3,5,-8.02,Low,-19705.44,-13.29,-24.93,2679.84,163.0898981
3.76,7,-154.78,USA,-327.84,426,0,-221.57,2,5,6.84,Very low,-9793.21,-10.53,-16.02,1114.9,1087.156553
1.24,7.72,-235.04,Rest,-185.01,935.46,16.1,-233.57,5,9,2.8,Very low,-16123.84,-15.48,-43.92,658.48,305.9216292
14.72,1.26,-135.02,UK,-298.89,672.57,0.08,-179.89,4,5,5.34,Low,-13734.48,-6.06,-46.74,533.48,1181.071453
6.54,11.04,-283.78,Rest,-259.62,452.79,0.15,-84.91,6,3,8.46,High,-17026.3,8.55,-22.2,1441.8,1496.023505
3.88,2.48,-101.94,USA,-195.78,675.42,0.01,-40.37,8,4,5.18,High,-20069.12,0.27,-35.07,1360.46,1375.355753
10.96,6.6,-178.38,Rest,-110.73,476.88,0.66,-18.94,3,3,4.7,Very high,-18051.1,-3.75,-41.73,942.94,-26.64904357
3.44,14.32,-147.62,USA,-341.76,429.15,13.75,328.52,5,6,8.44,Very high,-8012.11,-15.9,-35.94,2343.64,-675.0727237
29.42,3.82,-204.28,Rest,-288.84,416.28,0.51,122.61,4,4,0.78,High,-12267.81,-14.61,-11.28,115.06,1234.80824
7.68,3.06,-182.54,UK,-274.8,557.4,0.27,62.51,5,2,8.2,Very high,-13229.15,-7.74,-35.58,1518.34,-69.53683476
12.6,4.2,-208.28,Rest,-222.66,754.26,0.01,72.21,2,1,16.06,High,-15728.64,-3.45,-40.08,1525.94,1126.215688
10.9,8.26,-124.58,UK,-230.85,427.23,0.55,245.57,7,4,-13.28,Very low,-14472.19,5.16,-51.42,1623.06,235.9380663
6.6,2.86,-264.16,USA,-132.21,547.98,0.08,-271.43,3,6,-4.44,High,-13585.23,-16.29,-25.11,834.46,774.1980371
15.46,1.78,-200.34,UK,-198.87,504.81,0.77,372.83,7,7,9.1,Medium,-18787.97,-23.79,-24.99,1357.02,-354.3239941
5.24,11.82,-215.96,Rest,-306.24,671.79,0.06,466.63,8,4,5.32,Medium,-17726.9,-6.81,-32.34,1655.24,1004.495349
3.22,15.26,-216.64,USA,-236.82,537.18,0.23,182.32,8,9,20.1,Medium,-21703.97,-14.64,-39.06,2106.4,-279.2599424
6.98,18.64,-162.6,Rest,-260.25,509.52,42.27,167.88,8,5,6.42,Very low,-11104.9,-24.81,-44.1,1457.7,-123.404656
4.2,12.42,-199.14,Europe,-151.02,588.39,3.55,75.58,1,4,4.54,Medium,-14648.95,4.68,-28.59,2195.82,-428.9947779
6.24,6,-215.84,USA,-205.29,360.51,0.17,283.81,3,3,12.58,Very low,-14875.07,-4.92,-31.62,2290.52,965.8120762
2.1,1.84,-122.84,USA,-218.73,501.96,116.41,-25.54,6,3,6.24,High,-17513.59,-23.04,-25.74,1106.04,739.1740141
11,8.28,-163.74,Europe,-193.47,530.04,10.44,260.41,3,1,5.56,High,-16244.03,-7.95,-34.08,789.3,1197.691727
3.26,7.56,-174.14,Europe,-8.79,540.63,0,-340.45,7,5,-9.68,Very high,-8646.22,-9.03,-37.38,921.6,119.6280768
8.74,19.36,-304.64,UK,-334.2,672.18,4.7,-484.39,5,2,3.88,High,-7650.96,-15.51,-38.88,2063.12,1471.869213
7.32,3.9,-224.04,USA,-339.39,717.21,2.75,207.83,6,2,-12.66,High,-8018.19,-14.28,-30.69,786.96,-454.430938
7.28,14.74,-189.02,USA,-227.94,875.67,6.43,122.94,3,6,2.3,Very low,-9594.82,-9.99,-34.83,1666.18,1474.346868
0.88,4.62,-215.6,USA,-168.87,378.78,1.72,-69.76,1,6,12.06,Very high,-12859.35,-11.19,-71.7,1648.02,2129.828202
6.64,2.14,-222.38,USA,-193.95,703.56,0.62,-347.36,5,2,2.64,High,-15320.44,-14.28,-17.04,2060.18,471.5509155
23.86,3.26,-252.68,Europe,-271.47,378.48,3.35,-106.48,7,3,17.7,Medium,-10969.75,-12.3,-29.46,1356.34,-441.4977871
12.04,18.16,-188,Europe,-264.42,610.26,0.02,-123.86,1,5,1.06,High,-19559.1,-31.77,-49.44,1175.08,1467.841919
7.08,4.7,-152.32,Europe,-252.75,497.16,11.48,-408.2,5,2,-1.74,Very high,-13745.24,-17.7,-40.59,1029.1,312.3971808
9.98,3.22,-232.34,Rest,-199.17,524.22,4.43,17.82,6,3,14.84,Medium,-13867.63,-11.37,-52.47,1156.3,-229.9390128
2.92,12,-277.24,Europe,-211.77,580.17,24.49,410.12,3,1,14.54,Very high,-14064.95,-0.12,-44.04,2093.5,1906.610438
4.62,7.56,-190.28,Rest,-202.14,637.74,34.11,447.12,6,6,9.38,Very low,-19612.6,6.72,-49.14,1129.86,829.4214253
7.12,8.74,-183.42,Europe,-120.48,744.99,21.96,337.78,2,3,-1.34,Medium,-17080.88,0.06,-48.75,1093.16,635.9533524
20.9,5.78,-243.26,USA,-168.6,529.02,0.85,325.31,7,2,3.36,Medium,-15123.22,-5.91,-28.2,2065.42,-174.1593653
4.9,10.26,-302.26,USA,-212.79,315.03,0.3,267.29,5,7,7.5,Very high,-6278.4,-21.3,-37.65,534.56,532.2675679
8.4,5.66,-246.92,Rest,-179.22,501.33,168.35,-191.76,5,6,-3.92,Low,-10338.08,-8.76,-71.76,1283.74,577.2262808
12.46,3.6,-191.64,Europe,-219.72,538.05,0,-463.92,4,5,14.72,Very high,-16120.07,-7.98,-34.47,1307.8,1424.092549
7.3,1.14,-95.16,USA,-190.32,386.97,14.02,436.8,3,6,2.28,Low,-9925.69,-14.64,-22.02,1922.2,1551.163219
9.58,11.6,-257.82,Rest,-384.42,575.07,0.32,-365.49,7,5,11.3,High,-14579.87,-26.55,-20.4,537.98,290.3717777
6.92,11.96,-172.94,Europe,-220.56,956.97,2.41,223.4,4,2,2.66,Low,-12808.22,-10.83,-20.22,1192.82,-44.91571047
7.22,3.24,-141.08,UK,-355.02,484.44,4.23,-94.65,2,4,17.92,Very high,-16975.54,-15.06,-15.96,1294.9,1025.500345
7.74,17.58,-187.28,Rest,-328.65,577.41,45.55,-97.43,7,5,4.66,High,-8017.44,-6.99,-37.89,-101.44,1355.317716
18.54,3.6,-182.1,Europe,-170.79,413.16,295.2,438.95,5,5,6.54,High,-28179.53,-14.28,-60,518.68,1771.370302
6.4,9.6,-210.22,Europe,-338.04,649.44,0.12,-60.77,3,2,5.62,High,-15180.5,1.89,-45.63,1633.6,-55.58562377
9.62,2.34,-188.88,Europe,-229.5,408.72,0.02,108.11,2,6,19.34,Very high,-10511.64,-0.33,-31.98,1007.48,1259.794468
14.6,6.74,-220.9,Europe,-181.35,570.21,2.53,-209.22,2,3,-2,Low,-17076.67,-22.11,-22.53,2138.46,2118.135114
7.98,3.76,-154.3,Europe,-131.73,345.57,0.1,492.09,5,3,5.28,Medium,-19733.07,-12.66,-32.19,1957.6,1467.400975
2.48,2.56,-267.36,UK,-64.56,467.7,0.2,1.84,4,1,1.62,Very low,-15825.41,-16.83,-16.08,943.5,-366.6966583
21.68,4.12,-149.8,USA,-42.42,548.37,0.63,513.77,5,3,2.84,High,-26620.78,-14.88,-37.29,1740.18,2005.955353
4.2,2.76,-164.2,Rest,-408.99,504.99,5.08,463.9,3,3,-5.14,Low,-17090.75,-14.73,-8.55,917.58,3429.820792
7.18,11.68,-100.4,Rest,-279.48,431.61,1.58,-230.45,4,7,14.24,High,-14107.11,-6.36,-30.6,1553.06,2627.123234
3.12,9.48,-87.98,Rest,-436.02,589.38,0.22,-188.15,4,2,11.96,Very low,-18432.34,-6.03,-43.14,1007.2,1746.438042
14.14,4.78,-146.56,UK,-179.4,664.53,2.02,268.69,3,4,12.84,Very high,-19208.26,10.56,-31.02,1542.34,718.7507749
5,9.14,-205.16,Rest,-248.79,404.91,0.16,340.52,6,4,8.7,Very low,-24770.14,-15.54,-40.71,1244.68,598.3600293
5.1,6.6,-213.14,Europe,-169.92,467.61,0.08,114.23,5,3,9.54,Very low,-12646.19,-8.28,-19.56,2215.42,182.8836831
12.9,11.12,-139.78,Europe,-26.52,613.62,0.04,-286.38,2,6,13.3,Very low,-11811.5,-8.19,-25.2,1615.86,3784.746313
7,4.38,-213.62,USA,-134.97,497.34,0.3,571.45,6,4,19.96,High,-15278.82,-4.98,-37.83,1155.42,67.63616092
9.56,7.12,-182.84,Europe,-259.11,577.38,0.71,-73.08,3,4,11.76,Very low,-14168.95,-22.8,-42.54,1563.9,2400.486632
12.6,11.12,-163.66,Rest,-154.95,458.1,0.06,-2.52,8,3,0.78,Very low,-14857.1,-6.03,-36.15,1981.14,2263.848459
7.06,0.5,-197.92,UK,-201.78,394.08,3.19,-282.91,3,4,-0.08,Very high,-4884.74,-6.45,-42.99,997.62,495.6458552
2.36,4.7,-252.08,USA,-122.79,436.95,0.01,38.86,1,1,9.22,Very low,-7206.96,-23.4,-36.69,1791.34,581.8948964
8.62,3.2,-297.92,Europe,-394.41,635.01,0.01,413.63,4,3,2.12,High,-15436.22,-18.87,-49.83,644.32,315.1634448
9.44,6.7,-84.32,UK,-230.01,498.42,13.84,93.57,4,5,3.82,High,-13381.99,-22.2,-44.31,487.98,-10.61064474
2.38,3.76,-191.48,USA,-324,648.42,0.12,55.83,6,4,7.04,Very low,-10520.59,-5.4,-34.2,1861.32,1306.601472
1.86,17.88,-181.12,UK,-269.79,832.14,77.77,-385.39,6,5,5.2,Very high,-19087.99,-4.23,-26.94,964.68,2174.954668
12.74,15.92,-275.08,USA,-238.56,428.97,0.19,384.33,2,3,1.46,High,-15719.08,1.89,-29.28,519.58,2209.849563
9.22,5.68,-190.98,Europe,-238.62,384.42,0.02,485.97,2,4,11.64,Very high,-22304.49,1.62,-39.9,1351.4,803.7147135
3.64,9.42,-135.34,USA,-214.92,723.57,1.5,259.97,2,4,1.34,Very low,-14490.56,-13.65,-49.77,853.82,1088.349196
1.84,4.9,-144.78,USA,-328.35,610.32,0.53,-22.15,3,3,11.96,Medium,-13736.42,-9.48,-12.78,2025.92,-68.66014181
2.14,8.56,-57.78,USA,-234.99,423.93,13.87,154.81,4,6,0.88,Very low,-7785.12,-9.99,-32.34,1688.6,548.0542433
15.58,8.48,-226.68,UK,-254.67,496.8,0.14,424.12,3,6,10.32,Very high,-16735.92,-10.29,-32.34,1566.5,677.6655826
7,5.06,-240.36,Europe,-229.14,519.06,6.84,-47.43,6,4,-4.2,Very high,-17607.86,-14.49,-35.37,1803.3,1766.661339
5.52,4.84,-150.38,UK,-398.55,363.54,0.02,398.32,7,6,16.92,Very high,-28125.7,-2.49,-36,258.9,1560.793688
4.02,9.94,-333.34,Europe,-209.58,409.38,0.2,261.77,1,6,2.92,Low,-14048.64,-16.38,-92.85,894.78,648.9040153
8.2,7.46,-203.76,Rest,-72,542.52,20.66,124.34,4,5,2.46,Low,-17626.41,-13.98,-18.15,2346.54,1161.739278
9.36,4.24,-252.32,USA,-394.14,530.58,2.51,16.08,5,5,15.8,Very high,-15633.76,-17.55,-17.61,736.66,1344.975521
5.78,9.18,-145.66,Rest,-379.14,501.78,0.01,503.32,6,6,1.7,Very high,-18604.08,-18.99,-45.81,2196.42,794.6612142
13.76,11.02,-169.28,Rest,-302.19,512.13,0.5,157.69,4,2,12.9,Very high,-16893.84,-24.39,-35.31,2060.2,1470.790733
7.48,5.84,-142.26,Rest,-142.77,437.85,15.48,6.05,6,1,0.34,Very low,-23212.28,-11.79,-44.97,1035.64,1336.281585
1.1,7.58,-173.34,Rest,-300.24,263.22,0.19,158.55,4,4,18.12,Medium,-20534.84,2.7,-44.91,934.46,348.8485937
1.82,2.28,-139.46,Europe,-105.54,594.54,37.82,-321.94,3,5,0.38,Low,-11196.2,-12.6,-12.66,1512.84,58.44491422
7.72,4.06,-154.58,Europe,-295.62,529.05,0.11,344.62,2,5,16.7,Low,-19663.13,-15.93,-49.14,1206.5,879.4245208
8.84,4.64,-248.26,USA,-108.33,691.95,3.84,-324.3,4,4,-1.32,Low,-12679.27,-22.32,-21.99,2379.3,-244.3391146
7.96,7.08,-138.96,UK,-251.55,466.92,0.04,633.34,3,4,-1.28,High,-17542.28,-17.94,-26.7,1590.62,3851.565774
12.48,7.84,-150.9,Europe,-151.92,569.1,4.97,505.31,4,6,10.84,High,-14345.08,-12.69,-38.82,1896.8,280.4537023
9.08,5.2,-176.28,Rest,-128.58,521.76,0.67,296.55,1,2,1.02,Very low,-11857.36,-18.87,-37.38,989.34,1179.585619
5.4,4.24,-181.62,USA,-262.35,493.32,1.24,812.75,4,2,-4.54,Very low,-13805.92,-9.21,-32.55,704.24,-612.6133328
3.1,2.76,-163.94,USA,-274.53,132.84,36.21,115.24,5,5,5.92,Very low,-19099.5,-7.68,-48.03,1430.2,639.9367159
5.84,3.84,-111.06,USA,-228.99,521.13,1.25,436.67,4,5,2.04,Low,-13200.89,2.16,-38.76,1529.76,-65.67688856
5.72,0.46,-230.96,Europe,-259.77,358.98,2.4,247.91,0,7,2.36,Very low,-14587.23,-16.95,-31.65,1565,57.65802467
2.26,6.98,-139.02,Rest,-231.78,623.04,1.08,183.47,6,2,2.42,Very low,-21524.02,-22.08,-23.82,1431.46,731.3994758
6.84,6.46,-229.28,UK,-206.55,328.35,0.21,-10.56,1,3,-1.76,Very high,-14791.8,-12.24,-35.16,1244.64,662.7181696
10.16,5.82,-138.4,UK,-101.55,566.94,0.07,368.91,4,6,11.44,Medium,-14413.88,7.29,-57.33,2097.64,1928.605982
2.52,7.16,-79.82,Europe,-303.87,502.53,1,91.23,0,3,4.48,Very low,-15482.67,-9.51,-25.62,1553.48,1922.964409
15.72,12.48,-228.86,UK,-140.79,507.51,36.15,-282.21,4,4,3.2,Very high,-14953.39,-15.63,-25.38,845.08,781.5739247
1.46,3.1,-233.64,USA,-190.14,624.96,4.37,303.88,2,5,10.52,Very high,-16497.72,-9.39,-35.46,1390.46,1048.567879
5.72,8.94,-216.86,Rest,-272.94,464.01,0.91,-116.18,2,7,4.76,Very high,-21694.55,-14.43,-28.56,1245.22,336.2800513
12.46,7.48,-264.68,USA,-180.96,538.59,3.53,941.62,2,4,8.12,Low,-12036.6,-6.51,-29.28,1123.84,-95.98085576
9.84,2.96,-126.42,UK,-291.72,463.59,1.89,80.26,4,4,16.94,Very low,-15363.65,-21.99,-31.29,1494.02,470.2345842
18.36,11.88,-105.44,Rest,-119.85,686.79,2.86,381.57,3,5,9.78,Low,-10881.84,-14.37,-59.1,536.42,238.9437023
7.84,6.14,-253.62,UK,-61.14,495.78,1.14,247.46,2,4,12.08,Very low,-12325.1,-4.26,-38.07,651.22,88.64795946
2.66,7.82,-155.92,UK,-255.27,519.63,0.02,-34.63,5,4,13.96,Very high,-15568.36,-12.84,-48.87,1086.18,983.0342697
8.8,12.52,-192.26,Rest,-314.85,515.16,120.41,523.99,6,4,-3,High,-17009.59,-7.83,-87.63,1322.28,1586.823796
7.16,3.86,-203.06,Rest,-290.79,570.54,1.64,-51.36,6,5,11.98,Very low,-14159.71,-15.39,-46.44,496.9,556.0764172
5.34,4.7,-131.64,Rest,-111.09,533.64,1.59,30.5,6,4,12.34,Very low,-14029.8,-9.45,-47.91,1191.02,753.7880621
8.44,12.38,-151.42,Europe,-173.7,443.91,18.23,-37.42,7,6,5.84,High,-18462.18,-8.88,-77.43,1579.52,182.8896523
6.78,4.08,-176.38,USA,-335.55,438.18,15.05,58.99,4,1,0.9,Low,-20158.86,-13.98,-48.66,881.82,778.7103093
9.88,6.8,-160.7,UK,-196.71,455.1,4.66,62.53,6,6,2.6,Very low,-17142.06,-12.15,-35.67,1744.36,2238.542605
15.72,3.88,-79.68,Rest,-272.04,514.11,2.98,245.74,2,5,7.14,Medium,-14611.5,-18.72,-44.37,1030.38,822.9303741
4.18,2.24,-220.66,USA,-313.32,682.86,74.55,216.64,5,3,9.74,Very low,-10864.72,-24.75,-42.33,1883.48,1975.810531
15.34,3.92,-89.06,UK,-161.79,554.7,0.02,-77.33,2,6,16.48,Medium,-15661.35,-19.83,-36.21,2878.22,729.4654006
17.2,4.54,-208.66,USA,-178.74,531.99,0.01,-92.25,3,7,10.96,Very low,-15002.35,-17.58,-89.19,1430.58,2368.745318
11.18,4.34,-179.2,UK,-241.08,426.36,1.1,77.34,5,2,10.9,Very high,-15534.79,-20.16,-12.78,782.3,876.0663028
17.12,2.08,-279.02,Europe,-307.02,517.74,1.4,363.24,5,1,3.48,Very high,-13209,-13.68,-45.93,1247.62,1077.749451
5.58,8.76,-195.1,Europe,-270.36,418.86,3.83,-339.46,2,1,10.78,Low,-17741.66,-2.67,-20.7,2511.12,2247.1149
2.54,13.92,-126.62,UK,-176.73,401.1,1.18,-181.78,5,3,11.7,High,-16793,-3.75,-33.09,877.08,432.1728255
16.3,22.98,-151.48,Rest,-218.4,605.43,2.48,112.88,1,1,10.86,High,-17683.29,9.69,-36.9,958.14,930.7247785
0.54,10.38,-293.96,UK,-169.77,579.6,11.96,487.17,1,7,7.3,Medium,-11992.8,-15.75,-31.17,824.86,1131.730359
1.56,9.76,-142.04,Rest,-333.87,398.94,0.03,361.86,5,1,9.34,Very low,-17018,-1.38,-41.07,985.36,710.0840243
18.88,8.76,-136.76,Europe,-286.77,497.55,30.1,-261.95,2,2,10.48,High,-16249.82,-0.63,-43.65,1172.14,698.545075
7.12,3.66,-129.64,Europe,-357.12,450.09,2.36,145.45,5,4,8.5,Low,-10916.56,-14.97,-17.55,3862.32,1419.839838
11.2,3.34,-211.74,Rest,-213.6,431.28,0.17,296.74,3,8,13.16,Very high,-16371.21,-8.58,-37.65,2019.38,-366.9200072
5.26,6.9,-230.06,USA,-278.94,416.07,86.93,613.3,7,6,8.94,Very low,-16918.72,-14.28,-30.81,1385.74,-593.6543838
7.48,2.64,-188.78,Europe,-325.89,624.51,15.05,100.28,4,3,12.98,Very low,-18192.59,-17.4,-32.88,755.12,415.4511693
14.74,14.22,-207.86,Europe,-131.97,197.58,3.69,-777.55,3,0,-2.54,Very high,-18803.38,-7.47,-35.79,1929.08,623.5162766
7.3,3.2,-251.44,USA,-412.89,508.05,0.07,201.33,2,1,5.92,Low,-10675.06,-11.37,-19.83,2270.34,650.0024135
7.7,10.84,-169.7,USA,-305.97,405.6,0.62,-57.76,4,4,3.68,High,-16293.58,0.63,-45.66,1364.52,-358.9878602
1.18,5.66,-219.68,Europe,-270.51,343.41,2.16,517.58,5,4,10.04,Medium,-14675.42,6.51,-49.83,1891.26,-67.66642149
14.92,5.98,-217.68,UK,-238.62,503.19,0.47,150.33,2,4,4.86,Very high,-14847.51,-4.14,-43.23,1722.4,1665.17709
6.92,12.12,-247.14,Europe,-328.08,494.49,3.48,-224.27,2,4,-0.36,High,-17617.79,-11.19,-28.65,1634.42,1667.69997
4.08,2.52,-77.28,UK,-176.52,582.42,0.46,127.02,6,5,14.56,Low,-21706.2,-20.28,-29.13,1667.64,1276.846939
4.94,5.72,-236.48,Rest,-304.53,523.41,0.02,66.48,2,6,-4.96,Very low,-14051.91,-4.32,-34.98,1473.92,1433.972388
11,12.52,-102.96,Europe,-221.1,415.11,2.15,331.89,4,5,16.14,High,-9927.43,-4.32,-51.54,1129.76,1511.996577
13.32,18.32,-244.42,Rest,-178.71,527.07,2.92,19.65,3,6,-1.38,Very low,-11371.39,-1.47,-37.77,2515.34,2076.34464
3.94,7.4,-20.74,Europe,-283.14,522.42,41.81,330.55,6,2,0.04,Medium,-16709.71,-26.97,-35.76,481.74,-16.2640548
4.74,33.26,-229.84,UK,-298.2,443.13,52.19,279.66,5,4,7.6,Medium,-10317.11,-13.8,-30.66,1840.46,1436.848633
1.54,6.62,-206.66,Europe,-326.55,703.74,0.1,300.72,4,3,8.92,Very high,-15759.01,-11.88,-25.71,2015.98,864.094379
0.76,13.56,-289.22,Europe,-287.91,682.68,0.32,293.88,2,2,-1.88,Low,-15909.29,-15.75,-38.04,2329,1629.871821
5.92,13.76,-149.94,UK,-227.01,650.01,1.48,50.76,6,4,8.22,Very low,-17710.24,-7.23,-17.4,1332.56,-291.121077
11.4,16.88,-271.88,UK,-262.98,567.18,8.97,294.25,6,4,7,Very low,-12976.23,-18.21,-41.13,1853.7,1329.085587
18.86,9.08,-97.9,Rest,-195.75,550.62,0.05,88.73,5,1,16.94,Very low,-16169.91,-17.52,-6.6,2334.48,148.3043975
9.7,5.02,-235.74,Rest,-213.63,491.64,0,-826.73,3,2,12.28,Low,-24718.2,-14.28,-34.56,2119.96,256.1955791
17.54,4.94,-100.54,UK,-113.64,824.61,0.02,624.7,5,5,18.32,High,-17472.02,-19.08,-43.35,1578.16,463.2249202
3.14,2.78,-70.68,Europe,-272.52,703.98,28.52,362.26,5,3,11.7,Low,-18432.93,5.91,-28.23,348.98,2675.840445
10.9,4.04,-199.7,UK,-216.96,273.33,0.18,-170.2,5,6,10.06,Very high,-12349.94,-6.99,-55.5,1584.3,306.9029766
7.28,7.08,-38.06,Rest,-369.57,495.27,0.58,-259.9,6,4,-7.58,Medium,-11387.29,-6.6,-39.48,1661.4,904.7494473
17.82,6.4,-253.9,UK,-186.54,458.13,0.93,383.38,5,3,-0.12,Low,-13094.16,-19.41,-30.45,219.06,-843.1313098
1.98,1.26,-195.5,UK,-168.54,40.47,45.14,-263.95,8,4,-0.26,Very low,-22511.74,-9.51,-35.34,1195.66,2680.605733
4.22,3.92,-75.68,Rest,-327.03,590.01,3.96,219.24,3,4,-0.46,Medium,-23756.98,-10.2,-57.72,2190.06,-70.73912591
14.02,4.96,-157.46,Rest,-241.59,544.29,0.77,299.64,6,2,9.84,High,-15734.3,-0.75,-36.81,1778.54,448.8661146
5.9,16.18,-196.2,USA,-292.56,576,0.39,-333.84,4,5,4.68,Low,-17934.45,-5.28,-35.13,962.3,837.1214805
7.36,12.24,-210.1,USA,-265.89,568.41,0.63,-16.76,2,2,12.32,High,-16145.06,-10.14,-24.84,3079.54,1267.547039
15.8,0.58,-214.84,Rest,-347.25,391.56,6.17,82.05,6,6,-3.92,High,-10455.6,-13.44,-42.18,2189.94,325.0907941
9.48,2.78,-134.1,UK,-172.83,463.44,0.34,73.97,0,7,6.14,Very low,-9684.87,-8.22,-25.23,1571.7,1417.110626
24.02,5.9,-178.66,USA,-66.96,519.66,0.05,86.58,4,4,8.52,Medium,-18060.67,-15.87,-33.42,1829.64,1418.699474
3.88,6.84,-192.36,Rest,-199.05,401.07,0.34,480.95,3,3,1.74,Very low,-18157.82,-5.52,-52.62,1561.82,585.2389457
10.52,4.5,-194.86,USA,-87.03,393.84,0.13,325.57,2,0,7.8,Very low,-10175.25,-10.14,-38.31,1988.74,1569.230708
4.56,9.64,-243.96,USA,-171.42,656.37,3.38,-188.05,4,3,4.46,High,-13393.14,-21.09,-41.43,1768.34,-34.97690573
2.94,9.06,-205.5,USA,-303.09,728.52,2.99,-115.29,6,6,9.16,Low,-4305.29,-8.46,-32.91,1731.84,623.5853508
10.16,4.88,-164.18,UK,-273.75,513.48,4.69,193.23,6,3,8.44,Medium,-13350.81,-13.32,-24.81,2814.54,432.3297245
15.78,3,-237.1,UK,-246.03,478.35,0.01,-24.54,5,4,2.38,Low,-14988.15,-14.04,-42.81,2634.5,729.3914966
4.62,7.66,-160.74,USA,-328.8,488.16,10.39,107.25,6,6,-1.56,High,-15412.7,-25.29,-31.59,1946.04,1166.399957
5.7,2.92,-173.72,USA,-231.36,880.98,0.54,257.37,4,3,0.5,High,-8843.04,8.64,-42.81,904.92,2334.262497
2.82,14.04,-280.88,Rest,-350.7,686.34,2.45,-119.43,7,3,7.82,Medium,-19556,-18.84,-40.5,1378.38,1436.401605
7.58,0.18,-237.76,UK,-317.07,624.33,0.21,287.13,4,5,8.16,Very low,-20474.29,-19.53,-22.38,2067.04,1683.517672
6.76,13.7,-213.4,UK,-347.1,323.31,0.75,-33.35,1,0,12.28,Very high,-15939.62,-13.08,-39.78,1681.68,1216.85125
7.12,5.5,-283.24,Rest,-181.77,614.7,0.04,224.67,5,4,11.98,High,-17853.15,1.68,-61.11,905.04,497.0298472
17.42,13.14,-93.86,Europe,-203.85,539.16,1.31,-393.26,2,6,4.96,Very high,-16739.52,-4.26,-35.73,2263.3,2637.989237
2.1,8.22,-189.14,USA,-483.54,865.56,0.1,-627.32,5,4,4.28,Very low,-19705.36,-14.52,-33.24,896.82,353.3526039
3.42,8.12,-109.48,USA,-225.42,705.78,5.5,-30.66,3,5,2.74,Very high,-11521.17,-11.67,-41.04,1317,42.7474392
2.16,4.62,-255.78,UK,-298.14,414.66,5.8,-178.8,3,4,3.7,Very low,-15965.1,-26.79,-33.24,1825.98,318.3699995
13.02,11.46,-209.98,Europe,-190.89,525.93,234.82,138.53,5,6,3.6,Very low,-17708.47,-18.9,-33.81,2267.82,958.7367144
7.7,7.6,-263.84,UK,-47.73,463.35,0,180.24,2,3,15.56,High,-17550.7,-12.54,-37.05,1851.74,-241.7187363
2.66,5.52,-236.56,Rest,-146.85,860.13,13.45,479.58,4,5,5.22,Very low,-9874.33,-13.17,-33.63,1016.18,-313.7070078
1.6,3.94,-126.5,UK,-292.14,442.02,0.01,1031.3,2,8,10.88,Very low,-16870.71,-24.99,-47.22,1210.68,195.1913397
12.32,8.02,-86.08,UK,-337.77,494.82,0.05,177.05,5,6,8.16,Very low,-12382.07,-6.66,-36.84,1329.56,109.4741083
7.16,9.14,-97.66,Europe,-152.1,561.75,286.46,40.75,2,3,3.32,Very high,-18018.02,-5.7,-24.03,1097.48,1465.203516
9.2,12.06,-206.44,Rest,-321.99,489.54,11.67,-182.44,4,5,12.44,Very high,-16632.71,-13.98,-35.52,2235.84,1145.550178
6.4,6.9,-175.14,Rest,-177.63,596.07,25.8,-64.16,3,2,8.34,Low,-9303.36,-11.94,-33.24,1283.04,1269.923867
9.16,9.62,-229.46,USA,-108.78,501.21,0.16,284.21,2,6,0.56,Very low,-16710.03,-12.87,-43.65,1217.76,1716.813933
4.06,3.98,-74.14,UK,-252.51,455.7,0.33,126.88,3,5,14.86,Very low,-18604.09,-18.12,-35.28,1187.3,610.6835638
2.6,12.74,-145.66,USA,-125.82,627.93,9.51,-468.91,3,3,1.14,Very low,-16254.42,-3.27,-34.95,645.06,707.4672501
5.7,3.82,-257.9,UK,-174.9,551.58,0.47,-83.74,3,2,3.82,High,-19783.13,-21.72,-32.97,1194,609.8916025
21.6,1.5,-229.04,UK,7.44,728.76,0.98,-29.37,4,5,7,Very high,-25346.3,-3.96,-35.22,773.82,1731.457892
5.56,11.86,-287.24,UK,-235.56,430.83,0.2,170.95,4,4,8.54,Very high,-17231.71,-15,-5.31,973.72,922.3055601
14.52,9.5,-152.5,USA,-214.71,709.83,0.04,-69.82,5,4,1.68,High,-17907.02,-20.13,-41.94,1274.48,2048.406371
